it	posterior	likelihood	prior	q_multi	sig2_hp	t_0.006	t_0.069	t_0.454	t_1.29	t_2.19	t_3.09	t_4.466	t_6.29	t_7.43	t_9.622	t_12.725	t_14.524	t_15.599	t_18.205	t_21.642	t_22.937	t_25.565	t_29.279	t_32.179	t_35.85	t_37.936	t_39.636	t_43.443	t_46.743	t_50.55	t_54.65	t_57.6	t_60.058	t_61.258	t_63.8	t_67.265	t_70.315	t_74.122	t_79.872	t_83.679	t_85.029	t_88.05	t_90.586	t_92.636	t_96.444	t_99.744	t_103.551	t_109.801	t_113.608	t_118.023	t_123.415	t_127.2	t_129.422	t_131.172	t_134.98	t_138.43	t_142.237
129000	-216.65586110278193	-203.8214811725424	-12.834379930239534	1.0	0.0614645535187721	113.79750105183354	112.84459375559958	112.90321240386916	96.07771560977463	105.07161116343563	137.68038377519997	152.37450124648814	151.4942131149804	112.82839697938797	162.24776344292437	193.3023457460694	173.55703965025066	146.16995173490315	213.96611639616955	186.8863709028922	181.7207958915251	173.67078215034024	93.57262171058552	95.2071856581518	235.34454294380782	194.6567749588487	258.02321585918787	228.08490798340733	230.6307507754364	263.8719550358655	243.44904564315578	198.83379609138734	83.97474377640093	99.58131637389333	162.36753930472304	186.1267517323981	199.38124154587496	186.6236033419585	228.93338273688818	150.04270372217493	151.47038938095847	93.11988888835414	92.07930534253738	115.37142025845884	175.60695021905283	115.83090194098001	80.84653631885891	83.78679904690264	32.393961530907816	37.33503372280555	24.57581571378058	19.851974251898238	21.891285698623438	21.741276936632882	25.492585606960684	12.232931518802625	9.240999532365583
129500	-217.29664305255386	-202.31412291633364	-14.982520136220222	1.0	0.06924732655206477	106.9292549562138	104.61729810957561	110.39363603168424	110.88230633951291	135.78262669963402	142.1247651046807	165.24183284659546	168.7208706363819	136.3774546461319	175.76937917919486	190.89646226674904	181.5473436656976	147.85283354296644	211.05339354823533	191.62428740245306	145.35472686910862	154.9188895243981	89.36653667073195	100.85974601929847	238.4118269829348	182.30478728335268	231.22378915323296	237.23077118068377	218.97885919354593	260.30064720626075	236.03734243367694	209.5299222838193	87.05685831469941	113.76103434684725	173.94902100753185	198.8817930910578	193.71006151526365	199.69089071418415	218.27284080693542	127.40179029728219	155.44837675612382	93.10621819964368	91.14127461558652	126.40421886260042	183.32704686093263	119.96391007510927	76.10019486889952	82.27293874702981	38.34820015146104	40.63132094138759	29.494549667857086	15.6555538856928	17.89020476847608	17.113698687103042	31.683681001178414	12.931974859651934	8.880546258417997
130000	-225.74249371404056	-217.45764017940957	-8.284853534631003	1.0	0.04906786117444416	102.61052611666688	101.34522884436969	98.52541689942956	104.76335186699465	130.0047584924563	133.17952421441544	157.63384752417045	158.02984747590722	146.45820911049398	166.61269480276496	189.56296732167158	176.0644241048085	149.04760178911764	207.54863979735404	189.80685207052215	157.82228782007002	170.45325682655317	105.97557265294604	98.29131234982654	235.2002878784868	211.36248200605647	258.8438204984643	237.892663392166	180.22890124185466	253.43939333760386	218.194380816308	187.77357516143684	88.48362750774885	127.47866679274351	172.55841318905328	191.00243996046413	200.58520456249204	181.06046749397504	238.18282953081427	126.0698094012535	146.62278480322007	97.33405002745799	93.18612259552678	127.35129208369793	171.56441216009839	113.9362198842704	99.35154653426855	79.46173011524789	35.77903192244087	41.32339391393338	32.1117314803137	16.461440955771153	19.20785321592224	19.036695488895283	32.84642582038625	13.393775819839025	8.664644938882336
130500	-216.73541881558165	-192.97243615637265	-23.762982659209005	1.0	0.10673584541410658	112.45081427778558	109.22318116178117	123.51906199088941	92.7661543078767	133.39937935124834	134.5905911391595	152.47969073938245	163.16834690815932	129.0436994292981	175.79388386775318	193.6806859919435	167.4440471146827	156.342527461925	212.7714577326428	175.7510456884408	172.93416368398735	174.09620424848356	92.29702189767505	101.12288847929712	222.03380546062036	188.3056866584674	236.92282884956023	242.62583659985927	218.96473776535197	265.2657162406471	212.95853958029562	200.30135611519154	76.88153149194451	109.47896265117063	157.2673047405374	184.81419384851097	198.82597060659535	187.13158478791723	221.93055242404526	97.70572443940253	143.46877225197343	92.59159522928991	92.72225119477608	124.74406830289087	175.83410507419262	119.09155803208421	81.79336300288655	83.43644995112999	34.665514534975536	43.71997428146352	31.547086147504643	16.451621625016475	26.67880827827085	26.990358412707145	34.50737942990416	11.877120710131932	6.020649263714952
131000	-216.93450531481182	-204.84258229516152	-12.0919230196503	1.0	0.05140496561669164	93.6951367773111	93.55314108471177	92.63715756989515	94.44644750087743	137.17507054570848	141.25292420089482	159.71313288177836	159.26138047847982	125.05636618186921	169.66152779905326	186.23410767827028	176.8268264096506	146.01332511016054	211.50130922098307	184.40740716587976	160.43215133953723	171.65088618422465	84.9020345932037	101.49765369940675	233.04945325574204	208.32828859909264	246.01973432229119	214.3453682809211	201.26224625095512	268.6711457273799	214.96959044353605	197.93383783040565	95.57899106762846	108.99256229457863	148.18553924334464	192.84391153451003	188.00243465446616	186.4232319846722	228.92143401685124	148.6910545235644	152.6335786094366	86.95504779679791	90.16571608568879	124.54884187454712	188.626340386559	134.2845494167151	85.99271296625561	75.37548671126649	31.95561237494605	44.890290498352144	39.59476677816505	19.568774376455966	23.131452754553504	23.044686941538494	30.415510273537528	13.745743561961401	6.42246263541183
131500	-215.26153116513152	-197.1071120440363	-18.154419121095206	1.0	0.06684636294019916	122.93341110778158	114.61944619436308	121.67655880489977	91.64271658426087	103.4463583233438	133.83252910574132	161.8723449248758	156.63824968556614	157.7658098088341	170.71348469599167	193.41564620856292	172.19184464677426	144.5505846769395	216.750931049207	181.72958814198486	167.94278556087005	176.64034089084998	88.6490926551634	101.52490607157678	226.02381005765108	220.49520042282205	252.26975471683005	233.43165397143792	206.9514433575713	266.2911628690377	212.66744365288847	208.26579177577477	103.1095185427985	98.3951379135492	160.8521617559157	194.58175303720014	192.29581994639213	199.60938603961546	214.97378814548048	141.547486191414	143.70467037892107	89.30582500456184	96.21736740561258	122.5915754926722	187.7086827921982	118.76143791860873	82.34668384008339	80.10473669481482	25.594577296228774	41.724620152058996	33.432650576010985	21.677284606332513	18.62479322365484	16.441300577538577	31.975151584724898	14.40944953803315	9.42975504839883
132000	-216.39573941257206	-189.2419838248979	-27.15375558767418	1.0	0.08690064893840198	112.75595486077005	107.9318355630235	108.29449405640976	107.66859835696243	129.69389465255964	137.3827901569979	155.03872300739232	172.6178279064356	113.09126168688246	163.22758922510363	194.00474492714545	183.342443823081	148.6819787319028	211.86141477068284	191.18003941074812	137.25821229609883	159.45348486656147	94.8080780437114	89.65082584132998	234.89253831841583	202.71456995828697	268.8623210424611	239.1025201875073	201.17726718014137	250.29248199812417	217.18683441625757	188.3921447298203	88.18000440120127	87.92482539835116	166.31032919391075	191.85267879314392	198.59973167840155	200.6872994605124	208.58828923444423	98.51875423763288	140.35720357368078	88.44308123658641	93.55666216314324	121.13714309735414	181.39658981736022	133.5658966506491	81.59329585237661	79.01874869881489	37.65875181765416	35.65812451331845	35.61641848512326	22.62943171794013	18.170342011718944	16.371748119273743	33.20336065315981	12.176023199601467	4.698981760291717
132500	-216.10589257826263	-200.26265983844002	-15.843232739822623	1.0	0.05991535918547889	98.99361106432238	100.25835143344581	113.79324599408753	80.42163686884507	106.0197959812428	132.2314388384454	168.39538843819105	166.88200859838594	122.52238241611776	180.91945718336237	184.12405714025587	179.16297523552274	143.65870533649615	209.93717458108827	177.0283676502986	153.08580850302343	159.46724735694585	100.07495726804031	97.93047257989691	230.31202226967784	197.42903516536674	250.09038753468326	234.95538004168802	206.53761325556917	260.67737366623345	228.1902918396337	199.0730675679988	125.54878721665996	121.00682184494157	168.85867402272385	186.83890187124598	205.00255014255333	208.1891824095713	208.91765308361022	136.46015757203804	147.85673114992525	90.93157833554598	98.35376736823699	127.84950213251832	175.62375297252294	129.07995366491025	95.80957047110937	85.42753527997239	31.329174330429364	40.50788753953431	33.554703354903516	22.504838785509968	18.706417517737442	18.375333532919157	31.53492645485069	16.648948592791807	6.160154510024313
133000	-217.93981088171873	-197.4526090478602	-20.487201833858535	1.0	0.06815410291515353	112.8479872455957	111.72131018410413	128.14747107808313	100.92741919637338	143.55743740949637	136.6676294293975	160.28119812995348	155.3010417583372	110.14389967375236	164.8029113789357	195.0409291272034	174.3886958234687	141.7315305177876	221.51902158214355	171.3462399920198	172.4734121411392	172.6952135302056	103.90804598167449	96.76841217668712	226.9534037759749	206.5438394864292	246.02035576624223	235.66903725636996	196.29014057849184	270.605158259099	221.1419637215152	205.29289987929445	85.79851590793282	126.40822661806311	177.36839353997058	184.86627970408085	200.3190459587271	198.12730876884385	216.2509857772988	136.6122321417247	157.09699653251286	98.95335334135828	96.50834661026701	123.67999545676457	173.75121100891758	126.79324550815244	82.47746227096427	90.09543849295879	53.46576025142918	51.46974218591447	23.959810926156266	19.563452248746987	19.810514806171977	19.06804863882903	27.036276938160064	17.37907201065332	3.7450203189655857
133500	-208.36560948611776	-187.91339587108362	-20.452213615034143	1.0	0.06362093549870618	125.44516865840657	122.86448786140758	120.33656758721527	89.67015858248723	120.79279132477899	134.2958358834091	153.44491892614465	148.69832650883163	115.10285619421035	172.45131774786245	184.79925629193647	170.85241631040813	147.0933006903811	213.47126618711292	176.51212557114405	150.00560914771762	171.84837698533374	100.05821001698362	95.2528252568658	225.99705972134765	194.42543324256363	241.3093026456593	227.32194239281444	195.8533675257782	272.66463972337294	216.73788384714715	203.0315988300693	106.31930290583259	94.29762556905874	167.5792575279696	192.36599369267572	196.65323113201606	191.2553759098859	219.59925542472882	131.76238705352452	141.3386033246914	95.51515392994237	100.80521864002066	120.52126143499251	176.464086917103	125.95315802431013	79.39260440223782	85.04234220390676	50.35068804389665	48.986383123858964	26.81313540297528	17.054008276053573	21.380598984846696	21.17020873148831	33.65553330250376	17.352674439607792	4.0630104050614015
134000	-209.89901040833468	-187.60334401825375	-22.29566639008094	1.0	0.09368494128577393	93.0723934063446	90.91613665928972	99.8007175398154	106.7303467071681	122.82029584409439	130.13722337458077	153.81973778391486	165.40816212764673	113.1825377218602	176.44404392919128	189.64886196690003	179.10011557818564	154.5386893655757	208.70969396118988	160.57164833485427	136.68252297140947	169.8951334855742	88.72312366848396	97.36013713242983	235.057141322655	172.45897302066885	250.72250785633418	227.61277384361676	186.7694114737888	259.65316407772485	220.71594655420347	185.42089443171403	96.16477138253418	122.19154738721211	158.1691672960762	181.13040778931042	202.70653160440216	192.66616881513607	214.74629642620212	124.37971673469367	149.21960420364897	88.0387435238044	108.35571596481259	110.15560568212567	176.80795600283494	131.06898862122316	81.61262434826278	83.02194633930812	35.01338436385491	46.07962586799215	29.160745517384072	19.125379614649823	24.24568504295346	22.90263902269616	35.06997976857982	15.527286922808614	5.6975914626115856
134500	-212.6656246271971	-196.83902275522718	-15.826601871969919	1.0	0.08137603746916812	111.98941694145225	109.8980303865737	105.06209708428472	98.66109161644788	135.5830877469188	147.77233293585323	156.53745950943193	169.02655609379906	152.96473380906366	177.18446735450493	204.37359721872792	183.55896116059697	155.45618666372388	212.5457408236637	169.89171063494382	132.83357818530587	170.89112702408835	100.98674898076277	100.48603176276355	233.23024369408898	221.49569022958286	261.8590852434542	230.66727468791777	210.64326327738604	256.9995087829037	208.76296027740068	182.72336346918223	109.07283339047406	122.7179485653706	161.6427369426225	187.76699217837108	198.7120019749534	195.32221225585965	210.9076787159625	121.84854868033227	148.09706962428623	87.99906588184417	91.17029469071338	122.17181882682897	177.4222322311409	134.1611747249149	78.38182331654528	80.94076471934822	40.47099833370948	38.15413230264099	25.90880434896666	17.450226391120026	19.33029452802782	19.185666622427625	33.70309688999551	22.32585449322636	6.102429393823185
135000	-216.28924094768666	-195.85228211104473	-20.436958836641928	1.0	0.056703716164171955	107.41051113676227	100.07083614294416	114.0360904067999	84.40663823784806	97.01142614529803	142.02242902042266	149.2965990402423	156.83911640850866	143.35935057781506	178.6145790747267	179.280900952286	169.87245647034558	154.44681138238224	211.19095992078275	178.89322095912655	170.8162463526554	183.96705152321996	99.96017610035622	99.18309788793175	231.05265843922461	216.0268308163968	248.83992242422414	233.29435113260698	180.96231786508216	284.5641498478094	218.62869030867904	200.40419963969376	106.75502566686744	108.85815874685592	163.1071328449648	190.25136352218132	191.3032915588491	199.4141142714002	221.638926863141	108.6897117239544	143.25257496106602	79.19996281936896	98.46412546398757	108.27458337890745	168.87697178706603	123.09728185791259	80.17258426886623	81.58641620603986	50.460311041285344	44.21557088229436	30.406783716868784	17.974659594120457	22.59192673577194	22.457074283807984	28.340278986506547	19.515544022455185	6.714855671331503
135500	-212.4129520688127	-198.42503875910975	-13.987913309702934	1.0	0.049370529329211904	100.87695759243402	103.46838959989162	116.21453595379468	96.16590833555131	123.74792486859586	140.38683254012068	151.87355209944553	169.43322399415973	158.76945731442248	171.71980124442604	190.33967468082352	185.29655098384947	161.93745670126737	209.26885525263685	174.49342163893368	171.91187605307104	173.7637306185141	97.73314369644152	92.42940965300232	240.9132077858752	203.04873648608836	231.77228307247714	226.28153600428345	191.90136398456235	257.85191405864504	225.21179041417213	209.01264948072972	97.054590291963	137.55160360051656	165.0746818702787	194.17876101501423	195.89229287904607	188.70197359711665	215.83327626359514	135.9273057493138	144.6139354714781	92.2803146647361	90.80961856418239	113.56868968140151	179.0154956960431	120.8057713170712	84.8587857917802	81.30536406627559	38.43942329365911	36.43417464044386	42.77081432458593	17.06473258031398	24.04904212123401	21.906652619048415	27.35700867794204	14.563924193980942	3.9758034949733227
136000	-221.17210368886245	-207.93178994752606	-13.240313741336392	1.0	0.047979337678098755	104.11783587568311	104.94006933592215	107.49004243064596	96.2825507847983	134.43261668003657	140.90642847791747	149.1946128361568	154.45875239901378	143.77698435858457	174.2417341903993	187.42977697855275	179.02062802613966	162.3917308201351	206.41586435265455	176.52237004515652	179.6813795906464	173.45260412988603	109.2828257709572	89.71115339938623	228.52318335635437	236.67488557466106	257.26865348928175	229.41823289621456	194.91902340493272	272.88989268367726	207.5222400222943	203.5814040029007	94.72319903838041	135.42753731295736	162.92747240860956	185.06815244070822	196.68131594356245	189.99987695904463	212.22378879089482	115.15216245197492	146.88604852301597	85.33339043631595	100.77295324349333	115.27381146748618	172.40138064569905	120.27589646005339	75.7253477085029	79.14999379701085	34.57494650220153	31.766904750346853	46.45043855861968	20.197555902730862	26.580392373523946	24.796625447914543	27.84833973672946	14.43047388405211	5.373519731881295
136500	-226.2748790148487	-206.84254837523264	-19.43233063961605	1.0	0.06685620380597301	79.80863994730191	79.02595813817483	104.05506846805706	90.44110398122982	120.27357660017827	135.05979549076957	149.59229200559412	160.6505467336526	109.73510559715847	172.88890050619403	174.55038325330943	163.13993596799833	149.19687257014976	207.52342798438724	176.55412873922288	151.4901606772043	160.62357936977904	84.8792398630952	109.57414249401715	215.78030162324683	241.49652784512472	248.86596514562902	230.91968004001745	198.2684817535576	276.6913216743798	204.90599099343962	192.8268874083153	91.06631500877543	111.62644448175213	172.02766952065164	194.64398229934437	204.82449119097154	185.82233599909193	226.78660684575607	138.89133943750983	147.24945739615993	92.92250783047899	99.8117502597186	122.15707970885315	172.7254939134777	132.3468700580607	89.17660523466958	83.98437134017068	33.58834498233976	42.426252302569104	27.909643153894613	24.877762128895498	20.08290572487023	20.804716634193863	39.24015050916425	13.622301055722206	6.504589103522754
137000	-218.8960142828348	-195.27319038915218	-23.62282389368263	1.0	0.099261545093481	95.22403649293224	98.29139558475055	130.9808832627196	107.62886976672273	112.6451225695659	142.64839982361264	157.95791918977557	173.77439429488777	125.54726715693721	172.31770469836746	194.0138868803277	168.6861838064652	147.06999488765757	211.29758123690067	180.05431905438837	137.60575049299453	167.86555600098154	98.51314285819743	108.95212329872167	226.81613662062205	212.4052152685005	247.4019782422568	231.34003101590983	186.85012901364894	258.33015931154273	221.72019454433683	192.33740597719168	86.24424731534336	90.16317272852999	167.16001230196764	188.52451093593692	189.8057023019303	204.6078829630119	214.51870157336558	119.79183388307229	139.33093906931688	94.2351231487118	94.06703845436178	114.49339544868987	182.67147030213343	143.81714550649792	84.13205791712959	92.39800523277356	45.50815829928412	45.43845629398415	32.137516679090396	21.642911200355407	18.270495982239723	19.599363513532822	30.65570424173254	17.89043141146484	6.647110920804737
137500	-204.29405753237793	-197.02935356640435	-7.264703965973575	1.0	0.030695706908566215	88.31815982592005	91.38394088858861	97.37567030518883	89.50151452862194	118.11832384445182	131.4648836156989	156.16772313606515	157.7719211016675	141.6391394155887	175.89949858671278	193.33351148434747	172.34652444328137	157.87838508190256	214.52714237275222	168.76493186011942	169.1004301777187	174.45486364304486	102.32882690429722	101.39520251786735	241.40261923790774	195.80663918245045	252.67560500252074	222.38099416607628	200.6602409936719	261.44291191893217	213.2758418947643	205.83065239803287	113.57638117601408	150.9584362112898	175.74326889437756	186.66111268366018	192.68615712690175	188.68448574752819	213.94353943549703	134.3526521934408	148.1179172618949	92.58603428756572	89.47378883467933	114.72197568140028	175.52515278839158	124.02957039880646	80.8025701758739	83.3355747363191	46.682498936699524	39.98678036022854	25.224702202950382	20.7067606651363	20.843503127087963	20.691953425246584	26.990068728028437	14.911105467669087	7.822904543946219
138000	-216.68255013051714	-201.59171203758675	-15.090838092930383	1.0	0.07635874049516334	99.85218987632885	98.6206690011694	116.16330588155141	106.21437059500718	103.61497898261833	131.5653149400315	146.1950485698264	154.70211505503605	120.55416575003551	163.47718750626004	205.25321953382132	177.42990278189868	157.40605081355199	209.90946376381245	185.31240243109357	156.02145785328804	168.2595584651519	95.46923861492074	98.13636780235673	225.67988828023266	214.0303707674767	272.96157097754923	233.56086180813884	220.7099598803512	257.4208232365346	215.0698819411951	198.1373336876159	103.84859866584361	98.80398711543891	175.8704418869658	181.305903705611	190.8121521010501	189.6953283078579	207.44231765067852	136.61446162808258	157.2427051246668	94.07808875234524	82.08382948089115	121.96727462557122	178.2856766929225	119.34803343928604	82.72499299039696	83.46089145759022	36.453028453399114	41.77418731295482	27.922591572920393	17.722186952921106	19.823081115324445	20.417778416121546	31.136847062660078	18.16247906866946	10.82302043295804
138500	-215.67753622082668	-201.94061626358035	-13.736919957246341	1.0	0.06806519940882244	121.65540869448019	123.00685923047392	122.74366007196052	100.84605297948228	129.36185250499616	138.53464152150974	139.62835918124006	150.74128755166683	119.0574599886935	175.11398622335184	194.34813135768894	183.89828512618163	143.00463798806004	208.3841961845162	177.15920921834686	165.86155119848402	181.36254139945737	94.49522677643981	101.89937406742567	233.0473172082865	187.48480737760138	235.39373658271177	227.80822287296436	217.19134905099443	265.00330629605037	212.19923136844207	198.99615095536387	116.17472797630813	118.89125341788171	164.39504922513225	174.56136163728019	208.5608113064893	200.828010275364	221.42788582712322	139.57200659270103	149.78223924564176	91.00928258236297	89.42208385122504	118.17242094973193	178.78847750116645	135.48847083350023	76.97463057132477	74.8388596747531	27.765397122328462	35.07960812867374	26.78674110777003	18.538798086235484	19.938136425135873	19.722030516102663	31.10500829476471	16.526505004636178	6.869521172871688
139000	-222.47250460087028	-203.34878954567534	-19.123715055194946	1.0	0.06022799628875963	115.49311482164848	116.77732884758352	117.61596931184134	93.92578057977823	114.04999692345349	132.32666409675943	147.59924213354955	143.6022081876117	140.76958639554812	167.3350935655252	187.1422361755307	168.807710308607	134.3160476539996	213.41319766392198	177.5434964959494	162.15268088349143	160.95834847849673	108.37905422331191	94.3004766247708	234.8235218417556	187.78357004539265	240.94425897476964	211.97632934846877	192.43646271065302	270.93053728185436	204.08367935314584	192.69699423153827	124.74861245227432	134.04399902738822	164.42704446821554	190.28130131028567	207.18605506000776	182.87742448129393	217.28951152748513	109.5987615928251	143.1593324685095	82.1895850649926	91.30207334849094	121.85243882591723	170.82992262326042	142.39314299098533	81.70887783361849	75.34431253240979	29.12260895832358	40.27412209729255	23.33218553520706	16.76556470348021	16.275395679901465	18.540084737918864	33.625762455858414	15.02685769342874	5.939164758333989
139500	-213.65794557516483	-193.45073244448022	-20.20721313068462	1.0	0.08305460151236552	111.61922723291477	107.99764976503118	103.43519023815576	84.13377965804364	131.52940568644047	123.0621769395331	143.02358097063598	164.2005714174143	123.93046594783641	169.96692244912614	179.4394419925849	175.2673853824897	157.8780344590728	218.6841798389055	166.42132292907337	138.60571438846492	175.18503479193498	93.67322446407212	95.46295830465387	239.1137368866173	205.54234621673822	266.52501914854236	217.0401280702645	208.09093451227614	260.3587541434191	218.97637728881728	186.3878096910678	90.85397188857024	139.86257846036358	167.2098450617312	182.97722235381372	197.78172789896885	190.4857260346934	217.40843380089373	121.39733847808041	143.490287955301	88.09189959922432	99.84278613030283	113.10438311197203	173.06857337459311	133.07099864119363	85.17737347023075	73.96328229150554	24.511546027821787	33.91962078202131	24.86057665484003	18.12585627263435	17.682613047356444	17.47319033553658	31.342374440837894	19.418387780940236	5.966759792652902
140000	-213.52144069150677	-187.85298016104122	-25.66846053046554	1.0	0.1329365299499015	113.40518905686139	113.33466399028804	116.94495852304783	83.02625444347231	105.79793860064888	138.0878690125445	161.3592436624727	146.41396219132693	114.45816144801128	170.10127947603056	191.85233228799973	183.16076542335804	138.7506672234993	214.3337879944289	182.59756965329092	147.21179197912798	168.67458476260845	91.60201327888929	99.0689795746452	233.9137341211828	181.51415936730209	234.1546197708141	228.25934275571763	204.76189180851316	271.95756016819564	215.60461430820263	199.23485620490843	97.20995818289481	132.0047793423504	172.25690490160736	191.05245188526422	205.12923562186594	190.22989930312337	224.36534910146025	108.71431902266782	145.51768204368247	91.64559609889307	97.56121242703267	114.1337825916976	176.41175179508835	133.7965396218904	80.7068470583257	76.12322644290131	39.54152416121531	38.978391877430795	38.623768541379306	22.776964410133004	21.444453872186767	22.44250300954004	32.78944040977882	22.40330566777728	5.518550777585299
140500	-221.10695166541655	-197.2792994912364	-23.827652174180155	1.0	0.07899223811672909	113.89463712420716	108.0781033192211	112.76209028344338	98.42753174824699	171.1969262595331	146.4497456940478	146.22532087363922	175.52064661093118	137.91713090600422	177.62838421961484	189.20287803065256	180.07469924429648	154.75882266140448	207.45853441451106	161.99420805579484	145.63637353660968	171.3287830168611	88.46611657794642	92.39602013608432	223.3339943363448	192.62103510261042	252.8799301783394	233.6989244505783	201.92300325932513	258.5099391431011	228.05270911943768	198.30213632202702	75.63846937021864	108.60202589831894	159.70410195546984	187.70642193909185	198.40091549345306	196.80175943214118	227.0775453072031	112.99135337232589	145.63718529378605	87.89076103760833	99.52922959690261	122.96701935300463	173.9740553573457	140.19709758699616	86.52119931295678	82.16337740478349	35.1384013059742	43.6648151126973	33.47494330815026	24.920857302048937	24.47321651117482	23.18262281997749	33.10387019609264	23.489160493031317	5.4071491515581345
141000	-208.8466525680211	-192.99377035965992	-15.852882208361187	1.0	0.06409647136461344	110.71195410963102	106.24025955575078	119.8324119203375	94.36231979047646	105.09398149554	136.598840174885	157.62878783560768	157.1954912289975	122.16694963150243	174.57696420205863	191.0016380086579	179.10319169439026	161.71774928473508	215.13737143567755	182.77910877355345	153.3599569414995	172.76111792602666	103.58669812457612	93.84456114913102	240.5479266297972	233.9530823976513	252.58472427364381	235.91651415153294	217.81126798368854	269.5744895002989	204.04749230107996	197.974009349808	101.55517087054017	126.13970921025178	167.08244058996843	181.09880211893383	206.9826818321581	187.00762358397725	214.01184620506837	129.40506133625064	146.17107578084375	89.5035955186813	99.72020750723273	120.83983811223624	182.60060369906765	126.42576837318056	84.53696906062146	78.34724475004353	41.36953858357598	44.659045195612876	28.911680388424408	19.02909123918371	19.457234396872426	19.569917975371958	36.229610426226245	20.90094324625128	5.73992653345935
141500	-206.89147624337969	-196.12922798301364	-10.762248260366057	1.0	0.042112438827174366	108.22519630069606	109.23562876795526	121.00755011788102	92.89078321612047	120.81386755527043	129.40359346336757	169.33586012493674	167.11691522644455	149.72052555707816	177.4330545507013	180.59362074875412	177.29383997378895	158.82273329053004	210.777479787605	185.04000821250568	157.30194517588043	175.1575637711305	98.8871057914819	97.0133111327259	225.17616739228959	195.50278218885222	232.74576468287543	231.1586316826654	201.28678514399815	273.0716079258625	216.76597730604067	196.8193877924437	107.89421035735545	146.94371851739504	163.63243994895151	202.77312749215054	197.4250489247756	181.49774879534743	216.3325940962364	137.91499606918052	150.67712964019415	86.57734133258327	86.74339353394845	124.27787115434049	173.06709336606968	125.30488230209293	91.28415506706258	77.68890340998932	32.85047983443296	41.03055167972157	28.002291835014617	19.16165792096575	20.196069709669125	19.683861463466116	28.640607355211802	15.282644784433126	4.926810148559717
142000	-208.06411894313555	-200.52386408315724	-7.5402548599783055	1.0	0.051477982015003976	97.98924700096634	95.97781322188374	104.19262511289658	93.19980408758464	105.80905588910639	128.72169346020485	148.263697875133	164.54929562643878	144.57709504724613	170.9920217941883	184.84367297271638	176.75078051606255	170.06216493035265	211.76595107815547	180.3284940566066	158.34634989181546	176.9418934206639	98.14177802313407	96.79076628494396	216.2934481899188	214.09456510926802	259.00539007439477	230.11959288494558	187.165650128332	264.4193656488678	238.84774226731764	188.59063324935377	115.57224328044025	117.52942507269746	164.0030182633781	183.60592763258398	197.0246085335546	183.80587262034783	217.66407910847136	135.8404532911546	154.47934477515656	81.2891594117784	96.62538274648529	118.24013110148897	173.50051146290147	136.90076050871878	90.3285692561548	84.85432576023562	38.31762075421398	44.90175591381994	32.656721227307415	23.22384728223139	18.902916471430697	20.32262026202263	27.73332914339747	15.250129448728163	8.110498876813649
142500	-227.3818168653261	-208.06004526336707	-19.321771601959036	1.0	0.07371304297368224	113.03292614541091	105.82008732318309	111.7455932110201	101.8839875489931	131.7351222494688	125.318470329307	163.54579704011041	147.0684082834079	148.10377590868518	176.69611246634847	198.46608895089037	173.99859957676307	149.4474414348035	213.96285686579563	179.19198416275856	197.53760113224348	182.7915915588569	94.81190190497112	99.74192476445783	236.4487003498571	225.08702405929515	258.59107899251416	227.95952121188333	214.71561446397516	262.5908691135994	214.55565850189572	191.7774274059364	97.46321178685498	107.6642483730451	183.38892951901747	191.17288532305824	188.46528426752184	186.41098342258348	215.42039984132657	126.30586519789686	155.570475040495	84.63719261158103	91.67820334752912	126.08426303963796	172.69982737972603	126.27061969808703	82.93287191529723	90.15265127877836	34.014963004345574	54.92114471606686	32.43527303719922	22.397433421598656	15.824735514128962	18.094135072841702	26.857834508089844	15.377461741921238	10.074748510658184
143000	-225.64041404084435	-202.81904207116784	-22.82137196967649	1.0	0.0826930245640584	124.6658664764593	119.84569195431314	119.0454980883191	83.73752260078841	117.40073905681439	133.59201303502414	161.73983934395758	153.7727659347932	120.2937803239213	184.6882473993947	194.17219756057017	167.26209015541988	148.17007312647434	206.3726414151609	181.5148088751537	195.90655648457417	185.3992242171884	107.66456859500306	99.98933645586416	232.07800561183612	196.71444609820844	248.41183681128416	237.47053692909685	198.55143112234174	266.3375989343152	238.52826093625345	186.15921880775824	84.85190472937228	104.67305315194821	165.35460861564945	182.18103055422785	203.8879249404911	182.0646874867453	218.20188141211455	109.84031334788781	142.19931955672976	96.60563284552934	89.3782836210403	114.1273359512365	184.2457910925488	127.49192893062025	86.8367581401718	85.43012700150882	20.40746896570896	42.72746829228154	33.22772063911691	18.031129678204667	21.667851117645508	21.43049289123232	26.401531954346122	13.854887262847292	12.710721471713775
