it	posterior	likelihood	prior	q_multi	sig2_hp	t_0.006	t_0.069	t_0.454	t_1.29	t_2.19	t_3.09	t_4.466	t_6.29	t_7.437	t_9.629	t_12.725	t_14.538	t_15.613	t_18.205	t_21.662	t_22.957	t_25.565	t_29.306	t_32.206	t_35.85	t_37.97	t_39.67	t_43.484	t_46.784	t_50.598	t_54.698	t_57.6	t_60.112	t_61.312	t_63.8	t_67.326	t_70.376	t_74.19	t_79.94	t_83.754	t_85.104	t_88.05	t_90.668	t_92.718	t_96.532	t_99.832	t_103.646	t_109.896	t_113.71	t_118.233	t_123.524	t_127.2	t_129.538	t_131.288	t_135.102	t_138.552	t_142.365
106500	-199.77682052996144	-191.22347657868517	-8.553343951276265	1.0	0.045634930042301985	116.65737625241316	118.2547105484801	118.69747187962463	127.509246980442	130.4332254318691	117.43676204122924	152.96404807187298	154.145337450783	163.29950623175466	166.50805441726158	194.25377045174832	166.96232435662708	138.34036383883432	225.82605506991445	182.65230436889027	176.65715584551322	180.81558030040324	95.02942916894169	108.9995147665372	248.1470512714296	224.6540791477307	265.12495912489675	252.10464201023544	192.0790814697645	265.5401586023302	227.69281596672673	206.00814319458243	102.82541277106662	133.0771014569035	165.35857346615026	176.5903128815009	194.23230798648575	180.40886481947086	229.6445165440906	151.50922691452544	141.33321151808545	96.88755799132244	92.95919505253721	105.33487630332453	172.78340655405432	128.67322493311872	89.28900332471375	83.46320159824654	33.97612226398633	41.54945044261908	43.63255425553154	33.68167674603973	19.384852069535157	20.34503738920474	28.576876395834972	19.378640719706848	7.492877369648132
107000	-190.0560554949819	-177.89688699613137	-12.159168498850539	1.0	0.06717738914465209	108.69186226479279	108.2268901666072	99.37565652564854	127.102319316809	130.7689083378309	126.26990410915462	154.96526970784595	154.33524704109158	157.80654631713642	159.4216327714511	193.06550784193854	165.83421748450473	136.52131406231865	219.3930788869012	172.853895268729	177.21146523965783	182.87135249452908	97.99097709820668	103.98965641691797	232.54336099109742	246.41998953029355	276.8021502198522	242.77941390955493	212.70398408783538	276.97065536213563	241.03862560620053	208.67521541700944	142.13618783067517	159.8878224163702	166.7956141339518	181.1203677633381	201.23726537471742	177.87053006336248	228.9548611308198	130.2293592633922	143.3032163683554	87.20076865516259	108.01768984722403	110.09466982790758	177.2896178161069	136.6147184427808	88.64253311661619	84.14511694217143	54.72539337372682	46.87263269382232	34.18305417755991	29.98956526225458	22.61444548302835	19.28859787687974	20.500822985797306	23.881514704931398	5.649915254508507
107500	-197.54355649480266	-172.77124297934228	-24.772313515460368	1.0	0.11452459766424886	100.32219038014206	98.62175324982957	92.49459567162569	88.97627283595386	91.25614495851721	114.16302391331382	155.13641337008266	139.32138234643347	147.13887920773698	172.54786328491736	188.73269925464618	162.19042500954416	153.50113796522768	225.40704605376058	182.93949860074343	189.96286889512987	171.53835026863962	92.74380724138283	96.23269622542651	235.76586627906477	240.5343445245347	269.51823370320255	267.3164181264226	228.81331518243633	291.04478455674666	252.59573239522837	201.40640396507354	121.12965654263313	109.78608340210859	177.91530720351483	192.32417973957553	202.13531457472467	179.2635394577145	233.55099704978468	119.32993026162679	143.14246288753162	88.32559255545782	94.9163947514864	111.98362110735138	177.3258519467963	131.2466370656522	76.92983124612971	83.34118948742895	35.586097516103074	48.31461485269202	32.16269921529234	25.33620684684358	19.053509814951134	16.257895247910945	20.29147908669324	29.815574130427485	4.333579926842452
108000	-194.37524626711462	-168.14344399421503	-26.231802272899575	1.0	0.08554639814877484	99.90360389280482	98.49487464944957	120.80604470181223	109.7222304016596	89.93450848584227	116.07727463157133	162.46279540950798	161.3810903436502	121.80873284010575	168.12903620962481	181.88579001434786	161.7451894726768	150.20406944944054	222.71742410070385	168.1154289124738	148.85490335841882	172.59482161408124	93.10649320876993	98.38115195342769	236.69402747733454	246.0769111428838	298.14330956396134	251.70961708259023	194.76421111031962	252.843568737111	236.6806299946693	197.25270195822964	158.95125909850321	124.39980298857397	173.81080334137823	187.27180694105658	217.07030939819666	181.55321003667694	232.86318788977616	100.5742524412132	144.82960673137342	101.26811821284198	98.687141985479	110.96891867769654	181.22836194427876	122.36146387191411	88.21751099957916	86.61779967115179	52.72508901515241	52.047669854186665	26.558072160601597	25.346270819702838	19.60533977480091	18.008151464544266	18.080623862773162	34.728459224928926	5.466457347468845
108500	-199.50293160057413	-175.85842798045357	-23.644503620120563	1.0	0.08016251641907693	105.60655804510529	106.44385590621714	131.34326394970526	97.25105683918895	75.46408946243508	119.5498530245499	158.9085882912772	157.8882186906945	135.77833728340397	158.39313130610805	183.90640798682847	177.6445147018604	152.58620157923684	217.864349179203	184.86556558231769	171.11925189223547	197.8800063600587	100.55653799653885	95.62746015432288	225.8686571818099	244.84093160139165	254.21853198399083	258.72014532752263	202.01811638283885	268.5865018495959	235.79112759052785	219.33128332150068	125.40048733451736	153.88901742778643	175.30321878876862	224.29460072048403	208.18786584077213	173.18321130014397	243.42373563422365	131.06392618045646	148.39698608405857	95.5015086806269	95.68737714720494	108.99013329337363	185.05687367929443	124.13104046999621	96.1052811481435	83.59536283021484	41.247283016160424	47.10011549007714	29.71180320190297	25.977126045584804	14.03579944570518	15.95838525941443	17.874866413033082	33.706705373229546	5.302840462959227
109000	-197.7115672883733	-175.6209024877158	-22.090664800657493	1.0	0.07718963310330032	93.99351958219744	88.78371699573668	94.28180634904831	90.7138316072259	89.44914362155635	125.74924845399694	157.07590616919634	151.74096288527062	143.4885408989532	168.4551016604875	190.40495807723937	171.18109477766265	146.60727988030004	227.83404540566212	197.43474246491292	206.33502181117467	185.88554246629482	94.47504652597605	92.74902050867638	230.73110324137824	223.25629301146245	275.61878570524254	249.32793938896032	194.0378166785556	269.65005633710757	238.90009570524677	212.37874932042206	147.47251887495509	142.31025945561277	184.97879769866066	189.1669573115961	211.81012205922065	175.321564411695	240.52306196950957	122.05326592538759	151.37978281466224	101.59107977936011	110.8630090346057	109.76722839183924	174.37597978417813	114.33011802512938	87.12551948806131	77.75574739097144	29.292710284194584	47.44517545613914	30.688567624201198	24.590047138044064	20.24392686838589	17.898950769737425	19.56032317577128	27.845443144545804	4.86672733097595
109500	-194.63953310550585	-172.2467777243841	-22.392755381121752	1.0	0.08747722559196987	85.52844428283204	88.51890153044417	103.68285342312646	96.73256308004154	93.56739132430073	128.68167437377423	159.93462167936423	155.61540515717158	138.3652059834343	171.38594922139202	190.2972806078534	180.96252203529616	149.22466034976355	208.54052925285194	186.23318684180657	195.72596155613903	209.01875924090373	100.30315863298364	99.02010309794767	229.8224005568984	242.1365915027726	247.47430799641535	262.7029148065304	196.54231156609424	270.58881762491785	232.69812819832975	213.84918990474782	156.58639325973905	132.58140498831426	173.72951521278182	190.88324556233496	210.32444669165244	192.15314414500241	237.2627058227334	139.0773136312316	157.152599238674	110.67430451233264	92.50871387758094	107.70627437656991	188.02578210352084	130.76910940733168	86.33601726784802	76.64468234975085	26.06092601147873	45.081572558775974	22.017028712330074	21.768735234632302	15.311686139732686	18.91776225869202	19.589431442768152	44.080451879418405	8.101965552414955
110000	-202.10820691677566	-183.77122612467662	-18.33698079209905	1.0	0.06185861704247307	91.81453960770924	91.13424713646737	99.45800022030531	99.08784484494952	89.28881688473638	114.45909728252865	156.59744115975096	159.1032888048175	111.80311087336774	169.5614417597975	195.49203796886667	176.24004666566853	140.0760166686105	208.08188203266567	179.59591167485934	176.31587718511923	192.8238027415319	105.2016747630995	89.89173270855531	228.55300055251956	242.50306943664435	280.43235725625516	259.9657709813301	211.6464661749194	272.5134727896823	224.13595924926764	205.28184054163464	119.47237672598865	131.6744727588973	170.87505643711847	181.2854359601659	205.0704238772893	192.96501730986483	235.99244502710792	180.06429006657163	144.75506680393593	96.30961474650658	97.92268484877458	106.21881828039264	187.26106820934922	119.78969584721432	85.10787449071114	83.82626280899481	49.96935588741399	42.208260271904535	22.95381002953524	22.950357212695458	14.884677577464252	18.187550013832205	24.784483230001236	23.689770257711523	6.363401555556235
110500	-199.46558486076833	-186.63482547976005	-12.83075938100828	1.0	0.05396528692228632	95.15825943137028	94.92649219420485	105.40445321698287	108.48401215173593	97.58098805081622	119.9482809460716	161.37419245837435	157.8815954602332	142.89335005802474	158.75257561803846	208.553387775622	165.10359888114826	142.3542243353698	210.6584067932457	173.44383455837834	164.90927086149188	186.8904585677189	103.28999065869172	88.49920502303164	226.32463127703986	222.42228442695253	269.2681521085685	265.51707661161	206.70318078496445	272.49340195555766	234.88142734117906	212.86425705149517	132.288842890456	140.93021754319724	170.01294716636116	201.47243377634263	211.20274944956594	182.2529869522968	243.10293117120045	132.77224268137357	153.2557972222087	107.11294959817778	91.28962525383028	106.52935799057595	178.79583351163376	122.32500020781696	88.86689263421215	84.70908057160774	47.264461224690905	38.5413206305558	23.309908568332915	24.46536307956313	19.943958361573827	18.90160081503324	25.097736585073893	28.04951216198711	7.148849055105742
111000	-188.65485834599798	-162.76568939865038	-25.88916894734761	1.0	0.09706102565348652	86.52638610259508	86.9503728144899	98.86893268490189	84.35541631200178	115.99061580768432	111.9857942050285	154.51199884787997	157.89158967531165	147.49374235041833	170.9402161096017	190.55604848920825	176.28363282270988	146.16627562662578	213.82107121654494	191.03151197651061	203.25274799902672	192.3961364547813	90.24945771293207	90.05619946953598	249.78161934744907	306.9789994045577	273.9141897110178	247.5688411295444	195.71602744130647	274.9364538512383	229.28947759753004	204.38835674363477	118.55657292531835	130.9700832577426	167.9937108119086	198.10046040832464	212.73104046799367	172.29953679658553	225.62863065469097	99.50324931985259	147.05223443973307	94.22260176979378	96.29427034318502	105.50222253845395	176.1853461108782	133.26674205612315	86.36039176424714	77.10505896751643	37.77486700998335	41.61098594356606	21.634451328984355	20.96966141166467	15.69824647230347	17.270298199918628	29.23152236736201	41.845454417609886	5.438504711485895
111500	-200.94987786679326	-166.40685212921736	-34.54302573757592	1.0	0.1557685453888347	86.80674011135262	91.91019337515453	116.42131577317402	87.13093419721447	95.23597209902974	118.24008200499509	159.05580224553455	145.66904726692667	110.02729714110049	167.22410473894763	178.87263475287207	165.97550586565245	151.4528077339436	217.34785416772837	179.15455839225154	200.96228731758282	180.4877783093105	93.5203219804057	105.82461915886051	230.75412885852302	205.34769697092668	254.9513742114484	240.61279677527017	184.98374982106043	274.7945293509408	209.52785344902182	214.03963673353547	171.83649657772224	121.14367607830914	174.4568723788338	203.42549946399797	207.81422529547814	176.0469159659568	236.16211520240353	146.62972812774876	138.44235017562008	92.71991243008155	95.27463144777505	114.47820827509912	176.3231170373158	144.97555592716148	87.62165101453702	76.47208329706275	39.79644627208373	48.688119663932	16.50367501631805	21.777770201578424	16.39900742902277	20.102834654415318	36.018190210084356	47.17570681441344	4.2020887877308235
112000	-187.85650064759932	-159.77554089711842	-28.080959750480908	1.0	0.08561933786457523	96.51295375997653	97.13306084879325	94.38513333599366	111.08890067275183	87.96917307772745	121.62039793294709	154.95672623980172	153.39419190315868	131.4957340213077	179.503220928748	180.6515424419244	165.86054652451125	148.2358793883022	211.4583207983411	170.98787494471236	213.90299461753327	185.35456695749235	89.23461199784921	98.96768257392803	223.02022773491464	217.4237314615663	245.409985189464	260.07746685413815	211.11790954771277	267.1785024877651	234.54389223284875	202.1258519502011	155.4025485105443	133.91936461280517	173.35102512264095	176.8574573796885	218.14817530118617	170.76910451570174	237.31024268616696	104.08445134201196	141.91625081601205	98.13030118102556	107.59115302226186	106.6612148768863	182.60843932345475	145.71516295684305	83.29804565131808	82.43000693794079	51.04228173554622	49.63510755131074	25.675724443301	26.531201485626745	23.864501877574902	22.71259649661559	34.769634634180434	44.34992427487511	4.052261021257018
112500	-211.4607054131684	-185.6867980315287	-25.773907381639702	1.0	0.08071670072941867	90.17911787002015	91.99430277168133	90.56612378618641	94.73871841419792	97.98402423817366	127.04425787751416	169.58612642723935	163.5663951655203	146.03113439620364	175.28078835514748	203.97161647499976	172.62999440135079	138.793739230116	220.39199448177826	181.12548381035	208.58943085391064	193.56181131270995	107.441023647237	97.19389453085233	225.10512912274186	188.5236643616125	254.7528173316325	260.4212906601541	188.43011309523257	266.76159390932617	263.5732203291893	186.7713710368053	136.1535795525615	111.02454438703391	178.43792916585608	204.714145196901	209.1533234615723	180.87971549227007	235.1347986681796	154.74037691592895	138.4907256581484	89.874854110659	97.48687978150366	109.41813031886022	182.3848101574653	126.79445102614321	87.9988787911976	81.03625857238436	38.65729853463949	48.13444748929218	26.68388017746074	25.12092166284221	18.53869077034079	23.56700595727606	43.74639225700035	31.54182229652633	4.198483834658934
113000	-175.53832870088542	-148.98695546073978	-26.551373240145644	1.0	0.0785564074339703	97.44136422040708	94.44927823712716	101.69802764933999	81.50242934688647	105.85873846120619	129.55316377595045	155.41266092103396	159.33517435095098	124.20683710377912	172.0708807695222	183.28065183889328	174.18929220331364	149.75538347795595	215.09269220641465	190.36767806849957	199.74672629021546	179.75350056443776	97.9307271148081	97.40856706725914	250.6834177363415	204.33877073287348	269.7108306626644	260.3764052534873	193.30314366399693	269.0125230448439	227.50214587638547	201.7115234837535	118.6037516350806	125.16508518920512	166.51072642526208	185.01397355960052	205.47214890407417	180.73229571868012	228.55018006742785	118.53113280647177	153.6656271847464	98.51938560477504	95.07318768031502	111.65106945797108	180.02435111510897	139.73541401081624	79.81458820881441	81.65826142843255	25.82263406631334	42.98279985959163	25.162167112596865	25.34995782928688	20.95583794615669	21.7089783276638	35.20289109240328	32.030026753364794	4.836520539239164
113500	-180.704696203607	-153.91331186962069	-26.791384333986304	1.0	0.12301338966821744	113.4287813213937	115.88123572043922	114.43133484610915	117.25800912116149	113.86271141816164	128.0554426517263	161.10986766218645	160.87154913130388	140.3582872284013	175.34711553878466	185.4446544048494	182.37554207901877	148.79429035857163	211.72740782698412	177.01522109088052	188.10230427015824	186.75077512267342	94.49653232867911	98.11160654660566	239.12991427448637	188.49838407705997	264.37188806062113	258.9366107404073	182.71670895671713	285.9117604968617	240.06051052304758	198.96150118106593	146.7930239211198	147.57048006702482	174.52416880400645	184.34508635274273	222.29116238594327	181.10590851981212	229.51194288174725	98.23922342940749	154.27893736803696	95.11163248286456	90.33851655364785	106.92402436232288	184.39850501723024	127.72629160845536	85.18365925730635	80.13125740345403	30.26813025099915	41.077766192207584	28.79272524041898	26.819324649613105	16.4930098039227	19.084319654141137	31.00497919040701	26.509784821765003	4.261960861191145
114000	-198.63813155030957	-179.02268903804244	-19.61544251226712	1.0	0.05133271440071858	120.70627902652176	114.78790730891129	106.59320997882308	96.98683254863995	98.35642223494469	120.86908171155821	167.18695722230103	157.52804947550823	145.78853827144337	166.97026882366362	208.39903522335007	167.77598345203813	133.85092923682703	210.927810961073	174.58895414141296	191.14731946024398	187.17732434336483	93.35332308384072	99.1314731213756	241.2525317552999	223.67015045025914	267.9412204653675	253.0407170971476	186.51340674440863	284.9284548137075	242.07697604875324	203.97493566730017	122.0652952829807	132.29547814047783	180.19166938291798	180.75293833134577	215.07407579810047	191.60774861825826	238.92802824233453	124.41776001851149	143.70487363242515	110.07200403433012	110.30410608135797	106.82185200320438	178.24430231953636	142.48247220795565	87.20409138572094	78.8397831602797	26.80466735614042	42.7655313545509	23.737645653994676	29.893729424708155	18.458653498205322	17.73901103111702	28.447422357090176	24.40307297561919	6.63938499809736
114500	-196.19548003305448	-174.94043511386437	-21.25504491919012	1.0	0.059222919856557706	96.18956241168478	91.7985409242404	95.87964495129398	99.11219879849935	91.07922971421476	127.82844633979808	159.64993784641058	151.64338216549783	128.74486071732298	162.36878922226612	188.600770781749	167.60318263077247	141.78706385569814	219.78202506625806	172.0630379090066	182.28575625578304	184.73335890285625	102.28263562176332	92.2432006079039	251.43425493992396	240.51683104315742	243.01341915019975	247.82355283289826	205.016543707748	280.472331523049	229.92664504925324	190.8942834575512	140.6701043102526	119.30189653157342	166.95207550502556	202.29159482403614	217.64542565252873	184.36184326023226	236.14332725244745	126.90282955400053	163.5548894185686	92.93464030341073	106.67970087801665	117.30200481739399	176.9425700247076	131.3109951867593	93.4312417803502	75.78600196411762	31.917114096372618	36.212818402067505	25.10638696564341	31.302752668531486	17.15018466128625	18.277446411498698	35.400944320292574	28.280194948478545	5.604866034350712
115000	-189.58723306756164	-163.6219034550642	-25.965329612497435	1.0	0.12403004416612513	102.85662559930806	103.5948157688398	92.50552662442368	98.7902487119097	120.96119596786072	116.43508681073823	165.50973195014154	154.58029384978215	113.37581048189227	171.16007735581587	181.74463651068666	167.93186307765416	134.413621538123	221.26761759926706	168.1700229726735	166.75875098754113	183.5739838426449	91.86694370281175	93.51105876660586	221.1891648102649	203.20326420299702	268.0455209113504	251.72004874220497	201.01830270552352	284.4343211219282	242.49623178921274	208.80996700273465	141.69957408555433	98.71663162734932	174.8753097751038	201.36739668481482	207.22800040561617	182.65329485707866	237.19363051386932	144.3923246535736	156.1962365834311	102.47760853471783	105.03510903758848	121.21089956485056	179.15978355210717	136.66134680962304	91.13328820738099	78.1376101479832	34.37026282925781	40.374903566924225	28.822466433625458	29.9457148883878	19.403575937678298	22.42214224841791	24.226760246823495	30.687174265148656	6.802792707014267
115500	-181.2481630115098	-167.15119406233066	-14.096968949179155	1.0	0.062348348551568525	93.01595112191679	94.1131863200699	93.70061517623006	101.08465315999032	111.99758828315724	131.6793971555477	155.65588251927667	145.37921478602536	117.93590286075498	167.5587958182968	192.87793542798022	177.43529524717394	144.54777326124608	213.3251864971201	188.1462142105581	186.94972880971522	193.67755491242696	93.1819824010927	107.99355813422913	233.8114605456321	227.70099324042363	257.4268827047682	234.78546165055437	196.6422689929417	257.84172457238543	240.48837184715887	219.10235795541678	116.82825823601824	129.80365306455977	168.52369517400416	189.3010579293068	210.39723272651364	175.6094000796654	245.43014163195699	128.29885086945592	152.28756015513807	102.44384682896924	103.85375246267267	106.86186609400866	183.24698121266266	137.17276843522419	89.57498083754606	86.43752693829002	40.169133387492884	39.07957686111847	20.627474048825512	27.07230997021601	17.944533400294073	19.57156045456272	24.7185842331844	29.4934816824217	8.26820803712568
116000	-193.38700238451344	-180.9077617470835	-12.479240637429925	1.0	0.03779138324784258	90.24571694553275	88.41082163690221	97.00043609466564	82.1279714473829	91.80734200707266	114.71297048766782	155.53151367557584	158.3889828525056	126.47785290622363	171.05578848009742	190.23589660940183	167.91749033435633	151.21668614614848	219.11202196174128	183.26819960891393	165.8120534946668	175.21586259788432	98.47107030537937	92.92907169378064	222.34645481475783	224.6801903646996	246.16884595852767	249.213687788498	195.21609997945995	280.36437249742653	255.0856544950296	215.77231313475866	146.90463994547048	154.71147271215978	182.87582570128137	202.5259929322672	201.80483211134305	176.8953955466739	228.55032943819364	122.08219332508304	149.91526216561212	116.57856828146595	101.14053240438484	101.71808949881613	181.48841207047886	130.85307515278598	99.60009471190433	75.75557991243495	58.757316905164	43.856887330419006	25.591852446484253	31.200506681637997	17.717080833032163	17.424276983300352	25.20560743738561	42.3510971743683	15.081370663343481
116500	-189.9281246743539	-168.96915542329089	-20.958969251063017	1.0	0.059676812057498856	103.15311654107614	95.3800492910418	89.94084585265307	80.33452743488826	87.54412725562932	116.89811806294826	165.37855063260594	163.23493745581885	124.84489141661145	175.13585048491126	184.69661775584794	174.81545038648	152.87764808027498	218.91018276816712	185.70315733874997	188.9483129285183	197.37076737254273	96.63978452507725	102.62852793288894	242.455573145286	231.88268259966208	264.17802282155844	264.97652186208086	180.97676106852134	268.6397351166314	253.14390651884514	211.74465753695614	116.53279712755901	130.18703484517465	161.6358987236829	201.20324976267815	219.60558319744118	181.2500660544273	230.33305749549316	127.800012129028	152.8732372440293	108.32201933427183	100.20721224231613	103.91861916213857	180.18000459821016	131.80584276252677	98.2191722249487	74.60926105039675	45.00030247608125	51.37647919813497	28.46950414357944	34.14693121216516	17.654921038919458	18.59059409762133	37.08014431664182	41.26076415053433	10.672234036356697
117000	-192.4242192875093	-163.07642384181736	-29.34779544569192	1.0	0.11295578240852988	81.11681754454918	81.52331981291113	91.46168344307208	90.06352952896424	81.4209951765576	119.93796993480662	153.62290125583002	155.34180882987297	121.842219563953	175.7073624114904	186.60661429984594	166.8746851547859	149.06374876730493	210.31738082923155	172.15211144699322	199.37022092397964	176.17816929446047	91.35885053950278	101.9658296814217	235.01165234177714	204.87784456483902	265.99902902024303	268.5696951509079	199.58456445692727	271.63372179925886	260.1631240896473	209.15281605642977	138.28127165160183	91.72124311924571	167.85587794013082	186.67698552347494	207.49823237961456	177.49176104481353	230.29630251155723	126.81012083324043	157.66077763164554	96.959430063896	99.2542385494019	103.45330029437403	181.1693778084038	134.11422709140146	90.07556779046675	77.73688371456204	43.118750298562496	45.77973181866652	19.87238226974985	23.755754093524267	19.20904514297956	28.264343908334325	41.13705835289092	30.248669806222356	5.206815471823186
117500	-193.62427470198952	-171.02479354027238	-22.599481161717147	1.0	0.08885704121458503	103.82406714978681	103.24028509337546	100.13535568595958	117.89380619887775	95.67681233356294	121.96676312539425	152.93210601684035	159.98352195992518	121.84495802968515	175.0666624043188	182.60289066745986	171.92317345348852	148.93796906682294	222.11937785842758	190.61614809378253	181.5140467564443	183.55066429577582	103.43526157517277	96.81401708646824	237.88324670612525	211.3944580804422	256.81554076603965	271.1937337976742	183.59346211556348	270.7886673787267	252.6435093687108	209.72841079763253	158.3591994422649	159.18220171841398	162.65256867270867	191.10399416827084	202.51804918474306	179.34797906982504	230.9697348631202	118.10325577577927	143.74093590546536	104.77265959311441	125.27413532589766	111.2487275751204	186.30025242690533	138.5107424167665	92.17075807751831	88.83838137224058	37.07424074841788	47.72377658582211	17.05557944611011	27.7504284980375	20.36335696873128	23.841142946817428	32.86173596079168	35.03703699376584	5.434746423287477
118000	-198.8754743190149	-176.98476117887103	-21.89071314014387	1.0	0.04698493722946741	93.24223765563761	97.72133758698314	105.09247765909915	108.20307336033999	92.74013321802543	126.96634299912135	154.46521798091746	165.5228981406787	140.8998253586725	164.04079062171846	186.51954249847532	172.5524978918578	132.63128603199343	215.60729832421814	174.75440400579885	191.85521211790612	178.93076267869776	87.10514564532085	97.40380593050573	241.56411321326974	232.49853998509388	255.19073597774033	254.85281436022555	215.76946186174075	283.59120505332226	240.16146640291754	212.85839563542118	150.85104510439731	184.81776700596086	176.28339813108727	190.2226827664366	209.70723507682985	178.8303919536903	229.58222245348463	100.55979378682642	154.80625100179336	87.2175606980442	113.06088873575766	107.3500294764637	175.9780205426716	129.44027746275452	103.58336445801373	88.22939251166454	37.686687480934765	45.73756839605609	22.54048039755008	22.998380096524663	20.783678923406644	21.95788888940787	39.783024821186004	30.970383221565093	8.324482435826729
118500	-200.87237268493493	-180.95961757224228	-19.912755112692654	1.0	0.05344069478512502	91.31639593966325	89.0787229032842	95.61056417322902	104.21962056874166	101.73715937030896	127.56484243093766	173.75376761542404	162.0676177955641	145.9379329186193	188.35869857386405	190.60622408560795	179.2742980022495	148.8269092916895	209.9893896026783	197.840500808821	163.46180512214318	187.8702173834002	88.94504117437249	88.52213189339392	228.88274400577407	221.46064575457746	257.1223753576428	268.27012890422446	203.63114067175644	259.2713461796968	225.1386889640363	203.61642430621413	148.27913856705786	119.8955952225201	174.98575432562225	182.9253248910757	215.10279979203585	179.31286854019027	242.3991448304346	133.2842083341245	159.59119984812915	96.74887414801611	107.19238694327177	113.95658249490369	186.24042795791718	131.40867608135218	101.2693845720041	91.40662229422546	66.48955066572555	51.47910692005149	22.85056082285511	22.058353730891692	20.92618056255135	22.166120804911802	46.1918132626395	42.09109882141803	8.481469175419665
119000	-184.26287181069833	-159.6980851859696	-24.564786624728715	1.0	0.08198482068056676	90.80395475654461	89.91711796988838	83.97656536529381	69.36128948128061	75.21157143603182	132.37426009957727	158.72639221424942	156.28013220029308	156.70599921644836	168.28335699899193	185.61292752780227	181.18138155407354	145.12689605766488	206.10634424819585	177.9805715961905	191.06976531081995	192.05272372483785	95.72576669303083	100.60714209677303	238.55771691946944	261.7148351313625	259.43306494726613	247.56944868976296	203.7621405626656	266.67146436790824	244.07019513017303	196.95422189491632	125.70189014511396	89.43915423481378	158.69590763609736	180.10536522805077	196.10568569366578	179.80873750278747	225.93194604014766	110.24115320947676	148.0198002255356	91.73301551405162	94.31424311329665	105.26115981106645	180.49215956024727	130.26483057080662	92.03542332374391	83.20079982173222	38.49641775731622	44.67309872300205	21.65034759416284	21.195404925495204	21.097605745330473	25.368548853966978	32.033948864718255	34.152574208982166	5.508327033846018
119500	-185.6483742357386	-160.118665434935	-25.52970880080361	1.0	0.07153175789741421	97.75804683271757	93.49898047200466	98.34001268020955	75.53980446644029	68.12589593422906	125.75193957283757	159.83675145949135	154.9185643582153	129.11998251146707	161.99259884766332	185.0145992009375	176.69597148131288	149.75008260342608	206.23429641913995	189.5729082486553	174.8019932439552	182.21698176102512	100.32134862655118	99.8160274517282	221.9459716034413	261.6912151664258	244.6689565821668	268.12570558968866	202.00152146258876	282.6402061172647	225.91202820827704	202.8601352349773	130.42497785669667	127.1530569482726	168.04312283756744	196.2364942306563	206.82609447056205	188.24885000608492	226.5102612429522	116.87189184806557	139.91313648172664	102.50062944634178	109.13245352451739	107.42364901526754	173.2870360778104	123.65233176839187	78.7845541294829	74.69685852134398	26.872748842592102	50.36757065967287	23.516153616702187	21.869829395511687	26.244159590755395	25.2434730820145	37.13273703638524	30.26427081621178	4.392743386843437
120000	-186.95960992311788	-162.99122338803886	-23.96838653507901	1.0	0.09250083178594354	101.89647348980577	102.36825572574529	93.52960710014898	76.05179909388666	93.14014927520404	126.66608304929721	143.21281372024427	163.2996185300882	109.59728435369959	160.34176025656504	198.38278144220087	175.31496227680213	151.2798300248694	210.06548064249424	174.10068066513782	188.46433561813066	200.93248334336795	98.24262437572415	107.8521156790622	238.98433472120644	228.07663749263764	252.87357866816646	249.9829883232941	183.3484301030228	285.87273268417584	237.72535323269554	201.6640319264321	106.99596259293045	121.63979873197545	163.0685757328415	188.58909768360803	204.3156014305912	172.67844293299157	230.40785957656547	114.22253521371967	137.6756238586306	101.83898852329311	100.50580626887708	109.0249415756827	178.58282731201143	125.80099790197866	89.98427603200437	74.91806526746694	46.54921825906289	50.69699479704727	30.412634034893124	20.74579225242874	26.456109457295284	21.27877756052468	28.80285353431597	31.40150137675344	4.463785107538258
120500	-189.4904817419657	-163.27117835509762	-26.21930338686809	1.0	0.08159648006985812	87.20435249462473	93.38483607277618	107.45307571598129	73.12153371211578	74.03571991558132	121.68334425375133	149.99376455583015	161.21374573732209	129.77355254681558	167.79628300717323	185.2772944748337	171.1169927439944	129.3730057574711	208.1150044490828	180.10220982683808	183.05481240127975	185.80030614418823	96.34936341876056	95.78515525791323	240.22504552542324	233.49698902508467	225.41235397678173	248.33616730022874	203.88817151183247	268.38496747273916	228.86220972230385	205.68091756182218	122.03432378421121	125.1379159196917	174.64221128117467	182.89357746918017	206.31201385863787	191.74141539067483	232.4860183533931	103.8308367222375	144.7835950487089	93.09435973057771	95.86519443571571	98.59835709988195	180.99150428456636	128.16559954461704	82.33219312325986	85.85383886288226	45.65978452491411	47.42015861857492	32.297361102888054	27.093618479186755	30.58053678726872	30.92781322236518	30.686136356595103	29.480338659946803	5.572161503132486
