stg,mid_age,run,metric,diversity
78,87.545,88,speciesBC,5.53
78,87.545,88,speciesSIB,23.42
78,87.545,88,genusRT,41.4
78,87.545,88,genusBC,15.92
78,87.545,88,genusSIB,32.4
79,84.675,88,speciesRT,7.18
79,84.675,88,speciesBC,7.18
79,84.675,88,speciesSIB,0
79,84.675,88,genusRT,18.02
79,84.675,88,genusBC,18.02
79,84.675,88,genusSIB,0
80,77.91,88,speciesRT,23.48
80,77.91,88,speciesBC,7.18
80,77.91,88,speciesSIB,20.7
80,77.91,88,genusRT,40.85
80,77.91,88,genusBC,18.02
80,77.91,88,genusSIB,31.61
81,69.105,88,speciesRT,23.26
81,69.105,88,speciesBC,6.99
81,69.105,88,speciesSIB,21.63
81,69.105,88,genusRT,39.39
81,69.105,88,genusBC,17.35
81,69.105,88,genusSIB,31.52
82,63.85,88,speciesRT,25.42
82,63.85,88,speciesBC,2.79
82,63.85,88,speciesSIB,24.78
82,63.85,88,genusRT,42.65
82,63.85,88,genusBC,12.44
82,63.85,88,genusSIB,36.66
83,58.83,88,speciesRT,22.39
83,58.83,88,speciesBC,5.77
83,58.83,88,speciesSIB,19.54
83,58.83,88,genusRT,36.59
83,58.83,88,genusBC,15.92
83,58.83,88,genusSIB,26.17
84,52.035,88,speciesRT,29.66
84,52.035,88,speciesBC,8.2
84,52.035,88,speciesSIB,26.36
84,52.035,88,genusRT,45.92
84,52.035,88,genusBC,19.41
84,52.035,88,genusSIB,35.08
85,44.55,88,speciesRT,30.17
85,44.55,88,speciesBC,10.59
85,44.55,88,speciesSIB,27.28
85,44.55,88,genusRT,52.53
85,44.55,88,genusBC,21.92
85,44.55,88,genusSIB,43.12
86,39.37,88,speciesRT,8.6
86,39.37,88,speciesBC,7.93
86,39.37,88,speciesSIB,1
86,39.37,88,genusRT,21.26
86,39.37,88,genusBC,20.64
86,39.37,88,genusSIB,1
87,35.805,88,speciesRT,19.75
87,35.805,88,speciesBC,7.85
87,35.805,88,speciesSIB,17.47
87,35.805,88,genusRT,38.37
87,35.805,88,genusBC,20.6
87,35.805,88,genusSIB,29.04
88,30.595,88,speciesRT,12.29
88,30.595,88,speciesBC,4.18
88,30.595,88,speciesSIB,9.43
88,30.595,88,genusRT,26.68
88,30.595,88,genusBC,15.86
88,30.595,88,genusSIB,15.11
89,25.165,88,speciesRT,6.48
89,25.165,88,speciesBC,5.39
89,25.165,88,speciesSIB,1.33
89,25.165,88,genusRT,17.6
89,25.165,88,genusBC,16.64
89,25.165,88,genusSIB,1.21
90,19.515,88,speciesRT,17.34
90,19.515,88,speciesBC,5.49
90,19.515,88,speciesSIB,14.46
90,19.515,88,genusRT,33.83
90,19.515,88,genusBC,16.63
90,19.515,88,genusSIB,24.34
91,13.81,88,speciesRT,16.5
91,13.81,88,speciesBC,8.38
91,13.81,88,speciesSIB,12.38
91,13.81,88,genusRT,29.21
91,13.81,88,genusBC,18.61
91,13.81,88,genusSIB,19.28
92,8.48,88,speciesRT,16.71
92,8.48,88,speciesBC,8.05
92,8.48,88,speciesSIB,13.47
92,8.48,88,genusRT,26.9
92,8.48,88,genusBC,16.45
92,8.48,88,genusSIB,20.43
93,3.96,88,speciesRT,11.7
93,3.96,88,speciesBC,6.44
93,3.96,88,speciesSIB,9.63
93,3.96,88,genusRT,17.55
93,3.96,88,genusBC,11.78
93,3.96,88,genusSIB,13.06
94,1.30085,88,speciesRT,11.39
94,1.30085,88,speciesBC,3.54
94,1.30085,88,speciesSIB,11.39
94,1.30085,88,genusRT,14.64
94,1.30085,88,genusBC,6.8
94,1.30085,88,genusSIB,14.64
70,140.4,89,speciesRT,NA
70,140.4,89,speciesBC,NA
70,140.4,89,speciesSIB,NA
70,140.4,89,genusRT,21.87
70,140.4,89,genusBC,0.18
70,140.4,89,genusSIB,21.69
71,135.15,89,speciesRT,1.21
71,135.15,89,speciesBC,0.21
71,135.15,89,speciesSIB,1
71,135.15,89,genusRT,6.24
71,135.15,89,genusBC,5.69
71,135.15,89,genusSIB,1
72,129.55,89,speciesRT,5.88
72,129.55,89,speciesBC,0.57
72,129.55,89,speciesSIB,5.63
72,129.55,89,genusRT,13.5
72,129.55,89,genusBC,5.66
72,129.55,89,genusSIB,9.82
73,123.95,89,speciesRT,2.78
73,123.95,89,speciesBC,2.03
73,123.95,89,speciesSIB,1
73,123.95,89,genusRT,8.58
73,123.95,89,genusBC,7.97
73,123.95,89,genusSIB,1
74,117.3,89,speciesRT,8.3
74,117.3,89,speciesBC,2.13
74,117.3,89,speciesSIB,7.02
74,117.3,89,genusRT,17.87
74,117.3,89,genusBC,7.94
74,117.3,89,genusSIB,12.53
75,106.85,89,speciesRT,11.93
75,106.85,89,speciesBC,3.14
75,106.85,89,speciesSIB,10.57
75,106.85,89,genusRT,22.36
75,106.85,89,genusBC,10.58
75,106.85,89,genusSIB,15.15
76,97.2,89,speciesRT,18.18
76,97.2,89,speciesBC,3.35
76,97.2,89,speciesSIB,16.71
76,97.2,89,genusRT,32.32
76,97.2,89,genusBC,11.19
76,97.2,89,genusSIB,24.62
77,91.645,89,speciesRT,15.07
77,91.645,89,speciesBC,5.21
77,91.645,89,speciesSIB,12.72
77,91.645,89,genusRT,28.7
77,91.645,89,genusBC,14.51
77,91.645,89,genusSIB,19.21
78,87.545,89,speciesRT,25.63
78,87.545,89,speciesBC,5.98
78,87.545,89,speciesSIB,23.53
78,87.545,89,genusRT,41.03
78,87.545,89,genusBC,15.58
78,87.545,89,genusSIB,32.33
79,84.675,89,speciesRT,7.5
79,84.675,89,speciesBC,7.5
79,84.675,89,speciesSIB,0
79,84.675,89,genusRT,17.69
79,84.675,89,genusBC,17.69
79,84.675,89,genusSIB,0
80,77.91,89,speciesRT,23.85
80,77.91,89,speciesBC,7.5
80,77.91,89,speciesSIB,20.86
80,77.91,89,genusRT,38.87
80,77.91,89,genusBC,17.69
80,77.91,89,genusSIB,29.61
81,69.105,89,speciesRT,22.61
81,69.105,89,speciesBC,7.07
81,69.105,89,speciesSIB,20.79
81,69.105,89,genusRT,39.41
81,69.105,89,genusBC,17.21
81,69.105,89,genusSIB,31.68
82,63.85,89,speciesRT,25.26
82,63.85,89,speciesBC,2.96
82,63.85,89,speciesSIB,24.62
82,63.85,89,genusRT,42.85
82,63.85,89,genusBC,12.47
82,63.85,89,genusSIB,37.03
83,58.83,89,speciesRT,23.15
83,58.83,89,speciesBC,5.87
83,58.83,89,speciesSIB,20.36
83,58.83,89,genusRT,37.27
83,58.83,89,genusBC,15.73
83,58.83,89,genusSIB,26.84
84,52.035,89,speciesRT,30.54
84,52.035,89,speciesBC,8.24
84,52.035,89,speciesSIB,27.61
84,52.035,89,genusRT,47.18
84,52.035,89,genusBC,19.31
84,52.035,89,genusSIB,36.43
85,44.55,89,speciesRT,29.95
85,44.55,89,speciesBC,9.86
85,44.55,89,speciesSIB,27.26
85,44.55,89,genusRT,53.3
85,44.55,89,genusBC,22.59
85,44.55,89,genusSIB,43.34
86,39.37,89,speciesRT,8.13
86,39.37,89,speciesBC,7.52
86,39.37,89,speciesSIB,1
86,39.37,89,genusRT,21.87
86,39.37,89,genusBC,21.26
86,39.37,89,genusSIB,1
87,35.805,89,speciesRT,19.64
87,35.805,89,speciesBC,7.49
87,35.805,89,speciesSIB,17.49
87,35.805,89,genusRT,38.84
87,35.805,89,genusBC,21.25
87,35.805,89,genusSIB,29.46
88,30.595,89,speciesRT,12.69
88,30.595,89,speciesBC,4.17
88,30.595,89,speciesSIB,9.84
88,30.595,89,genusRT,26.71
88,30.595,89,genusBC,15.76
88,30.595,89,genusSIB,15.28
89,25.165,89,speciesRT,6.59
89,25.165,89,speciesBC,5.58
89,25.165,89,speciesSIB,1.23
89,25.165,89,genusRT,17.76
89,25.165,89,genusBC,16.65
89,25.165,89,genusSIB,1.29
90,19.515,89,speciesRT,17.51
90,19.515,89,speciesBC,5.66
90,19.515,89,speciesSIB,14.59
90,19.515,89,genusRT,34.32
90,19.515,89,genusBC,16.88
90,19.515,89,genusSIB,24.33
91,13.81,89,speciesRT,16.65
91,13.81,89,speciesBC,8.74
91,13.81,89,speciesSIB,12.36
91,13.81,89,genusRT,30.03
91,13.81,89,genusBC,19.2
91,13.81,89,genusSIB,19.49
92,8.48,89,speciesRT,17.67
92,8.48,89,speciesBC,8.02
92,8.48,89,speciesSIB,14.44
92,8.48,89,genusRT,27.44
92,8.48,89,genusBC,16.58
92,8.48,89,genusSIB,20.89
93,3.96,89,speciesRT,11.84
93,3.96,89,speciesBC,6.8
93,3.96,89,speciesSIB,9.55
93,3.96,89,genusRT,17.51
93,3.96,89,genusBC,12
93,3.96,89,genusSIB,12.88
94,1.30085,89,speciesRT,11.57
94,1.30085,89,speciesBC,3.76
94,1.30085,89,speciesSIB,11.57
94,1.30085,89,genusRT,15.3
94,1.30085,89,genusBC,6.55
94,1.30085,89,genusSIB,15.3
70,140.4,90,speciesRT,NA
70,140.4,90,speciesBC,NA
70,140.4,90,speciesSIB,NA
70,140.4,90,genusRT,21.61
70,140.4,90,genusBC,0.17
70,140.4,90,genusSIB,21.44
71,135.15,90,speciesRT,1.18
71,135.15,90,speciesBC,0.18
71,135.15,90,speciesSIB,1
71,135.15,90,genusRT,6.09
71,135.15,90,genusBC,5.58
71,135.15,90,genusSIB,1
72,129.55,90,speciesRT,5.96
72,129.55,90,speciesBC,0.54
72,129.55,90,speciesSIB,5.63
72,129.55,90,genusRT,13.53
72,129.55,90,genusBC,5.62
72,129.55,90,genusSIB,9.64
73,123.95,90,speciesRT,2.82
73,123.95,90,speciesBC,1.99
73,123.95,90,speciesSIB,1
73,123.95,90,genusRT,8.47
73,123.95,90,genusBC,7.83
73,123.95,90,genusSIB,1
74,117.3,90,speciesRT,8.27
74,117.3,90,speciesBC,2.18
74,117.3,90,speciesSIB,6.98
74,117.3,90,genusRT,18.29
74,117.3,90,genusBC,7.86
74,117.3,90,genusSIB,12.99
75,106.85,90,speciesRT,12.34
75,106.85,90,speciesBC,3.11
75,106.85,90,speciesSIB,11.08
75,106.85,90,genusRT,21.95
75,106.85,90,genusBC,10.32
75,106.85,90,genusSIB,15.02
76,97.2,90,speciesRT,18.73
76,97.2,90,speciesBC,3.55
76,97.2,90,speciesSIB,17.3
76,97.2,90,genusRT,31.83
76,97.2,90,genusBC,10.91
76,97.2,90,genusSIB,24.77
77,91.645,90,speciesRT,14.72
77,91.645,90,speciesBC,5.24
77,91.645,90,speciesSIB,12.3
77,91.645,90,genusRT,27.71
77,91.645,90,genusBC,13.74
77,91.645,90,genusSIB,19.05
78,87.545,90,speciesRT,25.52
78,87.545,90,speciesBC,5.66
78,87.545,90,speciesSIB,23.51
78,87.545,90,genusRT,40.63
78,87.545,90,genusBC,15.27
78,87.545,90,genusSIB,31.96
79,84.675,90,speciesRT,7.42
79,84.675,90,speciesBC,7.42
79,84.675,90,speciesSIB,0
79,84.675,90,genusRT,17.76
79,84.675,90,genusBC,17.76
79,84.675,90,genusSIB,0
80,77.91,90,speciesRT,22.85
80,77.91,90,speciesBC,7.42
80,77.91,90,speciesSIB,19.93
80,77.91,90,genusRT,40.28
80,77.91,90,genusBC,17.76
80,77.91,90,genusSIB,30.97
81,69.105,90,speciesRT,23.26
81,69.105,90,speciesBC,7.05
81,69.105,90,speciesSIB,21.42
81,69.105,90,genusRT,39.36
81,69.105,90,genusBC,17.46
81,69.105,90,genusSIB,31.67
82,63.85,90,speciesRT,25.31
82,63.85,90,speciesBC,3.09
82,63.85,90,speciesSIB,24.85
82,63.85,90,genusRT,42.41
82,63.85,90,genusBC,12.39
82,63.85,90,genusSIB,36.42
83,58.83,90,speciesRT,22.29
83,58.83,90,speciesBC,5.85
83,58.83,90,speciesSIB,19.63
83,58.83,90,genusRT,37.02
83,58.83,90,genusBC,15.8
83,58.83,90,genusSIB,26.55
84,52.035,90,speciesRT,29.69
84,52.035,90,speciesBC,8.16
84,52.035,90,speciesSIB,26.58
84,52.035,90,genusRT,46.95
84,52.035,90,genusBC,19.53
84,52.035,90,genusSIB,35.97
85,44.55,90,speciesRT,30.65
85,44.55,90,speciesBC,10.41
85,44.55,90,speciesSIB,27.74
85,44.55,90,genusRT,51.73
85,44.55,90,genusBC,22.43
85,44.55,90,genusSIB,42.08
86,39.37,90,speciesRT,8.43
86,39.37,90,speciesBC,7.7
86,39.37,90,speciesSIB,1
86,39.37,90,genusRT,20.76
86,39.37,90,genusBC,20.22
86,39.37,90,genusSIB,1
87,35.805,90,speciesRT,19.99
87,35.805,90,speciesBC,7.79
87,35.805,90,speciesSIB,17.69
87,35.805,90,genusRT,37.57
87,35.805,90,genusBC,20.06
87,35.805,90,genusSIB,28.52
88,30.595,90,speciesRT,12.08
88,30.595,90,speciesBC,4.26
88,30.595,90,speciesSIB,9.22
88,30.595,90,genusRT,26.12
88,30.595,90,genusBC,15.22
88,30.595,90,genusSIB,15.08
89,25.165,90,speciesRT,6.52
89,25.165,90,speciesBC,5.48
89,25.165,90,speciesSIB,1.23
89,25.165,90,genusRT,17.04
89,25.165,90,genusBC,15.96
89,25.165,90,genusSIB,1.25
90,19.515,90,speciesRT,17.93
90,19.515,90,speciesBC,5.55
90,19.515,90,speciesSIB,14.99
90,19.515,90,genusRT,33.25
90,19.515,90,genusBC,16.08
90,19.515,90,genusSIB,23.93
91,13.81,90,speciesRT,16.73
91,13.81,90,speciesBC,8.51
91,13.81,90,speciesSIB,12.53
91,13.81,90,genusRT,29.57
91,13.81,90,genusBC,18.95
91,13.81,90,genusSIB,19.54
92,8.48,90,speciesRT,16.67
92,8.48,90,speciesBC,7.72
92,8.48,90,speciesSIB,13.35
92,8.48,90,genusRT,26.75
92,8.48,90,genusBC,16.47
92,8.48,90,genusSIB,20.34
93,3.96,90,speciesRT,11.53
93,3.96,90,speciesBC,6.28
93,3.96,90,speciesSIB,9.5
93,3.96,90,genusRT,17.5
93,3.96,90,genusBC,11.83
93,3.96,90,genusSIB,13.2
94,1.30085,90,speciesRT,11.74
94,1.30085,90,speciesBC,3.58
94,1.30085,90,speciesSIB,11.74
94,1.30085,90,genusRT,15.46
94,1.30085,90,genusBC,6.66
94,1.30085,90,genusSIB,15.46
70,140.4,91,speciesRT,NA
70,140.4,91,speciesBC,NA
70,140.4,91,speciesSIB,NA
70,140.4,91,genusRT,21.87
70,140.4,91,genusBC,0.27
70,140.4,91,genusSIB,21.6
71,135.15,91,speciesRT,1.22
71,135.15,91,speciesBC,0.22
71,135.15,91,speciesSIB,1
71,135.15,91,genusRT,5.91
71,135.15,91,genusBC,5.36
71,135.15,91,genusSIB,1
72,129.55,91,speciesRT,6
72,129.55,91,speciesBC,0.65
72,129.55,91,speciesSIB,5.67
72,129.55,91,genusRT,13.05
72,129.55,91,genusBC,5.28
72,129.55,91,genusSIB,9.46
73,123.95,91,speciesRT,2.66
73,123.95,91,speciesBC,1.91
73,123.95,91,speciesSIB,1
73,123.95,91,genusRT,7.99
73,123.95,91,genusBC,7.41
73,123.95,91,genusSIB,1
74,117.3,91,speciesRT,8.32
74,117.3,91,speciesBC,2.01
74,117.3,91,speciesSIB,7.09
74,117.3,91,genusRT,17.55
74,117.3,91,genusBC,7.46
74,117.3,91,genusSIB,12.53
75,106.85,91,speciesRT,12.69
75,106.85,91,speciesBC,3.1
75,106.85,91,speciesSIB,11.36
75,106.85,91,genusRT,21.58
75,106.85,91,genusBC,10.39
75,106.85,91,genusSIB,14.69
76,97.2,91,speciesRT,18.61
76,97.2,91,speciesBC,3.69
76,97.2,91,speciesSIB,17.05
76,97.2,91,genusRT,32.1
76,97.2,91,genusBC,10.69
76,97.2,91,genusSIB,24.71
77,91.645,91,speciesRT,14.81
77,91.645,91,speciesBC,5.19
77,91.645,91,speciesSIB,12.63
77,91.645,91,genusRT,29.4
77,91.645,91,genusBC,14.58
77,91.645,91,genusSIB,20.13
78,87.545,91,speciesRT,25.38
78,87.545,91,speciesBC,5.82
78,87.545,91,speciesSIB,23.19
78,87.545,91,genusRT,41.3
78,87.545,91,genusBC,15.84
78,87.545,91,genusSIB,32.32
79,84.675,91,speciesRT,7.5
79,84.675,91,speciesBC,7.5
79,84.675,91,speciesSIB,0
79,84.675,91,genusRT,18.25
79,84.675,91,genusBC,18.25
79,84.675,91,genusSIB,0
80,77.91,91,speciesRT,23.53
80,77.91,91,speciesBC,7.5
80,77.91,91,speciesSIB,20.66
80,77.91,91,genusRT,40.39
80,77.91,91,genusBC,18.25
80,77.91,91,genusSIB,30.86
81,69.105,91,speciesRT,23.13
81,69.105,91,speciesBC,7.07
81,69.105,91,speciesSIB,21.16
81,69.105,91,genusRT,40.11
81,69.105,91,genusBC,17.48
81,69.105,91,genusSIB,32.33
82,63.85,91,speciesRT,25.57
82,63.85,91,speciesBC,3.19
82,63.85,91,speciesSIB,24.96
82,63.85,91,genusRT,42.46
82,63.85,91,genusBC,12.64
82,63.85,91,genusSIB,36.26
83,58.83,91,speciesRT,22.3
83,58.83,91,speciesBC,6.03
83,58.83,91,speciesSIB,19.48
83,58.83,91,genusRT,36.83
83,58.83,91,genusBC,16.32
83,58.83,91,genusSIB,26.08
84,52.035,91,speciesRT,29.96
84,52.035,91,speciesBC,8.25
84,52.035,91,speciesSIB,26.51
84,52.035,91,genusRT,47.93
84,52.035,91,genusBC,19.83
84,52.035,91,genusSIB,36.67
85,44.55,91,speciesRT,31.29
85,44.55,91,speciesBC,10.8
85,44.55,91,speciesSIB,28.31
85,44.55,91,genusRT,51.92
85,44.55,91,genusBC,22.92
85,44.55,91,genusSIB,41.93
86,39.37,91,speciesRT,8.93
86,39.37,91,speciesBC,8.28
86,39.37,91,speciesSIB,1
86,39.37,91,genusRT,21.85
86,39.37,91,genusBC,21.2
86,39.37,91,genusSIB,1
87,35.805,91,speciesRT,19.98
87,35.805,91,speciesBC,8.18
87,35.805,91,speciesSIB,17.43
87,35.805,91,genusRT,38.42
87,35.805,91,genusBC,21.19
87,35.805,91,genusSIB,29.05
88,30.595,91,speciesRT,12.08
88,30.595,91,speciesBC,4.21
88,30.595,91,speciesSIB,9.39
88,30.595,91,genusRT,26.82
88,30.595,91,genusBC,15.33
88,30.595,91,genusSIB,15.78
89,25.165,91,speciesRT,6.23
89,25.165,91,speciesBC,5.18
89,25.165,91,speciesSIB,1.24
89,25.165,91,genusRT,17.35
89,25.165,91,genusBC,16.3
89,25.165,91,genusSIB,1.21
90,19.515,91,speciesRT,17.62
90,19.515,91,speciesBC,5.34
90,19.515,91,speciesSIB,14.75
90,19.515,91,genusRT,34.3
90,19.515,91,genusBC,16.39
90,19.515,91,genusSIB,25.03
91,13.81,91,speciesRT,15.76
91,13.81,91,speciesBC,8.13
91,13.81,91,speciesSIB,11.91
91,13.81,91,genusRT,29.52
91,13.81,91,genusBC,18.88
91,13.81,91,genusSIB,19.62
92,8.48,91,speciesRT,16.7
92,8.48,91,speciesBC,7.61
92,8.48,91,speciesSIB,13.67
92,8.48,91,genusRT,26.67
92,8.48,91,genusBC,16.33
92,8.48,91,genusSIB,20.26
93,3.96,91,speciesRT,11.49
93,3.96,91,speciesBC,6.33
93,3.96,91,speciesSIB,9.32
93,3.96,91,genusRT,17.48
93,3.96,91,genusBC,11.77
93,3.96,91,genusSIB,12.95
94,1.30085,91,speciesRT,11.41
94,1.30085,91,speciesBC,3.51
94,1.30085,91,speciesSIB,11.41
94,1.30085,91,genusRT,15.4
94,1.30085,91,genusBC,6.73
94,1.30085,91,genusSIB,15.4
70,140.4,92,speciesRT,NA
70,140.4,92,speciesBC,NA
70,140.4,92,speciesSIB,NA
70,140.4,92,genusRT,21.64
70,140.4,92,genusBC,0.26
70,140.4,92,genusSIB,21.38
71,135.15,92,speciesRT,1.27
71,135.15,92,speciesBC,0.27
71,135.15,92,speciesSIB,1
71,135.15,92,genusRT,6.2
71,135.15,92,genusBC,5.66
71,135.15,92,genusSIB,1
72,129.55,92,speciesRT,6.21
72,129.55,92,speciesBC,0.64
72,129.55,92,speciesSIB,5.89
72,129.55,92,genusRT,13.44
72,129.55,92,genusBC,5.64
72,129.55,92,genusSIB,9.64
73,123.95,92,speciesRT,2.93
73,123.95,92,speciesBC,2.22
73,123.95,92,speciesSIB,1
73,123.95,92,genusRT,8.22
73,123.95,92,genusBC,7.7
73,123.95,92,genusSIB,1
74,117.3,92,speciesRT,8.52
74,117.3,92,speciesBC,2.22
74,117.3,92,speciesSIB,7.04
74,117.3,92,genusRT,17.86
74,117.3,92,genusBC,7.68
74,117.3,92,genusSIB,12.54
75,106.85,92,speciesRT,12.81
75,106.85,92,speciesBC,3.29
75,106.85,92,speciesSIB,11.48
75,106.85,92,genusRT,22.37
75,106.85,92,genusBC,10.47
75,106.85,92,genusSIB,15.27
76,97.2,92,speciesRT,18.7
76,97.2,92,speciesBC,3.63
76,97.2,92,speciesSIB,17.21
76,97.2,92,genusRT,32.58
76,97.2,92,genusBC,11.44
76,97.2,92,genusSIB,25.02
77,91.645,92,speciesRT,14.12
77,91.645,92,speciesBC,4.87
77,91.645,92,speciesSIB,11.99
77,91.645,92,genusRT,28.66
77,91.645,92,genusBC,14.79
77,91.645,92,genusSIB,19.2
78,87.545,92,speciesRT,25.13
78,87.545,92,speciesBC,5.65
78,87.545,92,speciesSIB,23.15
78,87.545,92,genusRT,41.89
78,87.545,92,genusBC,15.87
78,87.545,92,genusSIB,32.68
79,84.675,92,speciesRT,7.35
79,84.675,92,speciesBC,7.35
79,84.675,92,speciesSIB,0
79,84.675,92,genusRT,18.52
79,84.675,92,genusBC,18.52
79,84.675,92,genusSIB,0
80,77.91,92,speciesRT,22.88
80,77.91,92,speciesBC,7.35
80,77.91,92,speciesSIB,20.14
80,77.91,92,genusRT,41.83
80,77.91,92,genusBC,18.52
80,77.91,92,genusSIB,32
81,69.105,92,speciesRT,22.55
81,69.105,92,speciesBC,7.06
81,69.105,92,speciesSIB,20.61
81,69.105,92,genusRT,39.28
81,69.105,92,genusBC,17.74
81,69.105,92,genusSIB,31.5
82,63.85,92,speciesRT,24.73
82,63.85,92,speciesBC,3.11
82,63.85,92,speciesSIB,24.12
82,63.85,92,genusRT,42.7
82,63.85,92,genusBC,12.86
82,63.85,92,genusSIB,36.59
83,58.83,92,speciesRT,22.21
83,58.83,92,speciesBC,5.98
83,58.83,92,speciesSIB,19.32
83,58.83,92,genusRT,37.73
83,58.83,92,genusBC,16.33
83,58.83,92,genusSIB,27.13
84,52.035,92,speciesRT,31.07
84,52.035,92,speciesBC,8.41
84,52.035,92,speciesSIB,27.85
84,52.035,92,genusRT,47.91
84,52.035,92,genusBC,20.12
84,52.035,92,genusSIB,36.53
85,44.55,92,speciesRT,30.73
85,44.55,92,speciesBC,10.57
85,44.55,92,speciesSIB,27.52
85,44.55,92,genusRT,52.97
85,44.55,92,genusBC,23.17
85,44.55,92,genusSIB,43.2
86,39.37,92,speciesRT,8.76
86,39.37,92,speciesBC,8.16
86,39.37,92,speciesSIB,1
86,39.37,92,genusRT,21.62
86,39.37,92,genusBC,21
86,39.37,92,genusSIB,1
87,35.805,92,speciesRT,19.93
87,35.805,92,speciesBC,8.14
87,35.805,92,speciesSIB,17.62
87,35.805,92,genusRT,39.07
87,35.805,92,genusBC,21.08
87,35.805,92,genusSIB,29.56
88,30.595,92,speciesRT,12.06
88,30.595,92,speciesBC,4.34
88,30.595,92,speciesSIB,9.17
88,30.595,92,genusRT,27.47
88,30.595,92,genusBC,15.88
88,30.595,92,genusSIB,15.8
89,25.165,92,speciesRT,6.53
89,25.165,92,speciesBC,5.57
89,25.165,92,speciesSIB,1.18
89,25.165,92,genusRT,17.71
89,25.165,92,genusBC,16.74
89,25.165,92,genusSIB,1.21
90,19.515,92,speciesRT,17.62
90,19.515,92,speciesBC,5.64
90,19.515,92,speciesSIB,14.54
90,19.515,92,genusRT,33.76
90,19.515,92,genusBC,16.84
90,19.515,92,genusSIB,24.15
91,13.81,92,speciesRT,15.83
91,13.81,92,speciesBC,8.31
91,13.81,92,speciesSIB,11.66
91,13.81,92,genusRT,29.14
91,13.81,92,genusBC,18.92
91,13.81,92,genusSIB,18.8
92,8.48,92,speciesRT,17.12
92,8.48,92,speciesBC,7.74
92,8.48,92,speciesSIB,14.05
92,8.48,92,genusRT,27
92,8.48,92,genusBC,16.49
92,8.48,92,genusSIB,20.68
93,3.96,92,speciesRT,11.41
93,3.96,92,speciesBC,6.42
93,3.96,92,speciesSIB,9.31
93,3.96,92,genusRT,17.11
93,3.96,92,genusBC,11.63
93,3.96,92,genusSIB,12.79
94,1.30085,92,speciesRT,11.86
94,1.30085,92,speciesBC,3.52
94,1.30085,92,speciesSIB,11.86
94,1.30085,92,genusRT,15.5
94,1.30085,92,genusBC,6.82
94,1.30085,92,genusSIB,15.5
70,140.4,93,speciesRT,NA
70,140.4,93,speciesBC,NA
70,140.4,93,speciesSIB,NA
70,140.4,93,genusRT,21.75
70,140.4,93,genusBC,0.26
70,140.4,93,genusSIB,21.49
71,135.15,93,speciesRT,1.17
71,135.15,93,speciesBC,0.17
71,135.15,93,speciesSIB,1
71,135.15,93,genusRT,5.89
71,135.15,93,genusBC,5.34
71,135.15,93,genusSIB,1
72,129.55,93,speciesRT,5.8
72,129.55,93,speciesBC,0.58
72,129.55,93,speciesSIB,5.51
72,129.55,93,genusRT,13.35
72,129.55,93,genusBC,5.4
72,129.55,93,genusSIB,9.67
73,123.95,93,speciesRT,2.79
73,123.95,93,speciesBC,2.12
73,123.95,93,speciesSIB,1
73,123.95,93,genusRT,8.11
73,123.95,93,genusBC,7.49
73,123.95,93,genusSIB,1
74,117.3,93,speciesRT,8.03
74,117.3,93,speciesBC,2.15
74,117.3,93,speciesSIB,6.76
74,117.3,93,genusRT,17.49
74,117.3,93,genusBC,7.63
74,117.3,93,genusSIB,12.33
75,106.85,93,speciesRT,12.03
75,106.85,93,speciesBC,3.17
75,106.85,93,speciesSIB,10.73
75,106.85,93,genusRT,21.86
75,106.85,93,genusBC,10.32
75,106.85,93,genusSIB,14.94
76,97.2,93,speciesRT,18.3
76,97.2,93,speciesBC,3.35
76,97.2,93,speciesSIB,16.88
76,97.2,93,genusRT,31.75
76,97.2,93,genusBC,11.23
76,97.2,93,genusSIB,24.29
77,91.645,93,speciesRT,14.88
77,91.645,93,speciesBC,5.17
77,91.645,93,speciesSIB,12.65
77,91.645,93,genusRT,28.87
77,91.645,93,genusBC,14.44
77,91.645,93,genusSIB,19.89
78,87.545,93,speciesRT,25.54
78,87.545,93,speciesBC,5.71
78,87.545,93,speciesSIB,23.45
78,87.545,93,genusRT,40.89
78,87.545,93,genusBC,15.52
78,87.545,93,genusSIB,32.17
79,84.675,93,speciesRT,7.64
79,84.675,93,speciesBC,7.64
79,84.675,93,speciesSIB,0
79,84.675,93,genusRT,17.52
79,84.675,93,genusBC,17.52
79,84.675,93,genusSIB,0
80,77.91,93,speciesRT,23.52
80,77.91,93,speciesBC,7.64
80,77.91,93,speciesSIB,20.39
80,77.91,93,genusRT,40.57
80,77.91,93,genusBC,17.52
80,77.91,93,genusSIB,31.28
81,69.105,93,speciesRT,23.92
81,69.105,93,speciesBC,7.35
81,69.105,93,speciesSIB,22.16
81,69.105,93,genusRT,39.81
81,69.105,93,genusBC,17.42
81,69.105,93,genusSIB,32.23
82,63.85,93,speciesRT,25.47
82,63.85,93,speciesBC,2.92
82,63.85,93,speciesSIB,25.03
82,63.85,93,genusRT,42.54
82,63.85,93,genusBC,12.67
82,63.85,93,genusSIB,36.7
83,58.83,93,speciesRT,22.32
83,58.83,93,speciesBC,5.98
83,58.83,93,speciesSIB,19.57
83,58.83,93,genusRT,37.9
83,58.83,93,genusBC,16.01
83,58.83,93,genusSIB,27.31
84,52.035,93,speciesRT,30.05
84,52.035,93,speciesBC,8.28
84,52.035,93,speciesSIB,26.67
